"날짜","Product ID","바코드","SKU ID","SKU 명","벤더아이템 ID","벤더아이템명","로켓프레시","상품카테고리","하위카테고리","세부카테고리","브랜드","매출액(GMV)","판매수량(Units Sold)","반품수량(Return Units)","매입원가(COGS)","AMV","쿠폰 할인가(쿠팡 추가 할인가 제외)","쿠팡 추가 할인가","즉시 할인가","프로모션발생매출액(GMV)","프로모션발생판매수량(Units Sold)","평균판매금액(ASP)","주문건수","주문 고객 수","객단가","구매전환율","PV","정기배송 매출액(SnS GMV)","정기배송 매입원가(SnS COGS)","정기배송 비중(SnS %)","정기배송 판매수량(SnS Units Sold)","정기배송 반품수량(Return Units)","상품평 수","평균 상품 평점"
"20260501","2264058432","8809487308140","13195811","오아 듀얼 무릎 마사지기 V2 무선 온열 마사지 찜질 안마기OMS-008BE","71865138432","오아 무선 듀얼 온열 공기압 무릎 종아리 다리 발 마사지기 V2,OMS-008BE,혼합색상","NO","CE","Health Appliance","마사지기","오아","354000.00","3","-1","250359.00","336000.00","18000.00","0","0.00","118000","1","118000.00","4","3","157333.33","5.71","70","0.00","0.00","0","0","0","0","0.0"
"20260501","2160218428","8809487307730","13373616","오아 디지털 LED 스마트 인바디 체지방 체중계 몸무게 전자 저울 측정기","72024246746","오아  스마트 체중계,OWM-001WH,화이트,1개","NO","CE","Digital Scale","체중/신장계","오아","74400.00","3","0","45321.00","74400.00","0.00","0","0.00","0","0","24800.00","3","3","24800.00","7.69","39","0.00","0.00","0","0","0","0","0.0"
"20260501","2373462019","8809487308263","13473750","오아 클린이워터F 대용량 1L 구강 세정 세척기","72117374854","오아 클린이워터F 구강세정기,OOR-008WH,화이트","NO","CE","Health Appliance","구강세척기","오아","199200.00","4","0","121336.00","199200.00","0.00","0","0.00","0","0","49800.00","4","4","49800.00","4.17","96","0.00","0.00","0","0","0","1","5.0"
"20260501","4528133384","8809487308836","13745117","오아 슈퍼건 안마기 초소형 휴대용 무선 핸디 전동 마사지건 진동 마사지기 승모근 마사지","72766659676","오아 슈퍼 무선 진동 마사지건,OMS-009BK,단일 색상","NO","CE","Health Appliance","마사지기","오아","39800.00","1","0","24245.00","37110.00","0.00","2690","0.00","39800","1","39800.00","1","1","39800.00","3.03","33","0.00","0.00","0","0","0","0","0.0"
"20260501","8104048795","8809487307877","13959023","오아 티타늄 웨이브 펌 프리볼트 물결 고데기","73053338132","오아 티타늄 웨이브 펌 프리볼트 물결 고데기,혼합색상,OHA-003WH","NO","CE","Beauty Appliance","고데기/매직기","오아","79600.00","2","-1","48494.00","79600.00","0.00","0","-1990.00","0","0","39800.00","3","3","39800.00","0.68","439","0.00","0.00","0","0","0","1","5.0"
"20260501","4745192130","8809487308782","14134778","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 블랙4ea","73331444664","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 블랙,4개,단일상품","NO","CE","Electric Toothbrush","전동칫솔 액세서리","오아","62000.00","5","0","34725.00","62000.00","0.00","0","0.00","0","0","12400.00","5","5","12400.00","16.13","31","0.00","0.00","0","0","0","1","5.0"
"20260501","4847970517","8809487308775","14134779","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 화이트 4ea","73331444735","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 화이트,4개,단일상품","NO","CE","Electric Toothbrush","전동칫솔 액세서리","오아","62000.00","5","-1","34740.00","62000.00","0.00","0","0.00","0","0","12400.00","5","5","14880.00","6.76","74","0.00","0.00","0","0","0","0","0.0"
"20260501","4847970517","8809487308775","14134779","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 화이트 4ea","95107769277","오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 화이트,12개,단일상품","NO","CE","Electric Toothbrush","전동칫솔 액세서리","오아","65400.00","6","0","41688.00","65400.00","0.00","0","0.00","0","0","10900.00","2","2","32700.00","33.33","6","0.00","0.00","0","0","0","0","0.0"
"20260501","4796437606","8809487308485","14218802","오아 클린이베어 어린이 음파 전동칫솔 블루","73448460882","오아 클린이 베어 어린이 음파 전동칫솔,단일상품,블루,1세트","NO","CE","Electric Toothbrush","전동칫솔","오아","22800.00","1","0","14803.00","22800.00","0.00","0","0.00","0","0","22800.00","1","1","22800.00","1.82","55","0.00","0.00","0","0","0","0","0.0"
"20260501","4796437606","8809487308492","14218803","오아 클린이베어 어린이 음파 전동칫솔 핑크","73448460906","오아 클린이 베어 어린이용 음파 전동칫솔,단일상품,핑크,1세트","NO","CE","Electric Toothbrush","전동칫솔","오아","68400.00","3","0","44409.00","68400.00","0.00","0","0.00","0","0","22800.00","3","3","22800.00","4.00","75","0.00","0.00","0","0","0","1","5.0"
"20260501","4841538278","8809487308577","14299890","오아 다리360 안마기 다리 종아리 발목 발 마사지기","73553332317","오아 다리360 온열 발 다리 종아리 발바닥 지압 찜질 마사지기,OMS-006WH,혼합색상","NO","CE","Health Appliance","마사지기","오아","354000.00","2","0","215656.00","331080.00","0.00","22920","0.00","354000","2","177000.00","2","2","177000.00","1.72","116","0.00","0.00","0","0","0","0","0.0"
"20260501","5142485634","8809487309055","14878740","보아르 워터스핀E1 무선 듀얼스핀 자동 물분사 물걸레 청소기","74344660698","보아르 워터스핀 E1 무선 듀얼스핀 자동 물분사 물걸레 청소기,화이트,VCL-011WH","NO","CE","Living Appliance","물걸레청소기","보아르","119000.00","1","0","77377.00","119000.00","0.00","0","0.00","0","0","119000.00","1","1","119000.00","10.00","10","0.00","0.00","0","0","0","0","0.0"
"20260501","9005449169","8809487309284","15004955","오아 타프 실링팬 캠핑용 천장형 BLDC 무선 선풍기, OFN-037WH, 화이트","74514824982","오아 타프 실링팬 캠핑용 천장형 무선 선풍기,OFN-037WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","119200.00","4","-1","84792.00","92201.00","26999.00","0","0.00","29800","1","29800.00","5","5","29800.00","2.26","221","0.00","0.00","0","0","0","1","5.0"
"20260501","5353955662","8809487309390","15462868","오아 바디팬 휴대용 넥밴드 목풍기 목걸이 목 바디 허리 걸이 선풍기 화이트 OFN-038WH","75171043474","오아 바디팬 휴대용 넥밴드 허리걸이 선풍기,OFN-038WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","21800.00","1","0","18198.00","21800.00","0.00","0","0.00","0","0","21800.00","1","1","21800.00","1.92","52","0.00","0.00","0","0","0","0","0.0"
"20260501","5353955662","8809487309406","15462869","오아 바디팬 휴대용 넥밴드 목풍기 목걸이 목 바디 허리 걸이 선풍기 네이비 OFN-038NV","75171043483","오아 바디팬 휴대용 넥밴드 허리걸이 선풍기,OFN-038NV,네이비","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","-21800.00","-1","-2","-18151.00","-21800.00","0.00","0","0.00","0","0","21800.00","1","1","21800.00","1.64","61","0.00","0.00","0","0","0","0","0.0"
"20260501","1749080657","8809487309239","15795597","오아 클린스틱 핸디형 무선청소기, 블랙","75761597944","오아 클린스틱 핸디형 무선청소기,블랙,OA-CL010","NO","CE","Living Appliance","핸디/스틱청소기","오아","149600.00","2","0","89910.00","144460.00","0.00","5140","0.00","74800","1","74800.00","2","2","74800.00","8.70","23","0.00","0.00","0","0","0","0","0.0"
"20260501","5493723022","8809487309437","15826960","오아 뷰티 빗 고데기 스트레이트 매직기","75801894451","오아 뷰티 티타늄 뿌리 볼륨 빗 매직기,혼합색상,OHA-008BK","NO","CE","Beauty Appliance","고데기/매직기","오아","191200.00","4","0","116492.00","189240.00","1000.00","960","0.00","143400","3","47800.00","4","4","47800.00","2.99","134","0.00","0.00","0","0","0","0","0.0"
"20260501","5600455899","8809487307839","16171214","보아르 모아 파워제습기 6L 필터 VO-ET025","76303190434","보아르 모아 파워제습기 6L 필터,VO-ET025,1개","NO","CE","Seasonal Appliance","계절가전 액세서리","보아르","0.00","0","-1","0.00","0.00","0.00","0","0.00","0","0","14400.00","1","1","14400.00","12.50","8","0.00","0.00","0","0","0","0","0.0"
"20260501","5601771215","8809487309413","16179047","오아 반려동물 펫 세라믹 도자기 자동 급식기 화이트 1575g 4L","76308514893","오아 이리와 펫 대용량 스테인리스 자동급식기 4L,1.5kg,화이트,1개","NO","Leisure","Dog Supply","자동급식기","오아","46490.00","1","0","39000.00","46490.00","0.00","0","0.00","0","0","46490.00","1","1","46490.00","3.57","28","0.00","0.00","0","0","0","0","0.0"
"20260501","5638515040","8809487309222","16303007","오아 충전식 LED 무선 무드센서등","76477292957","오아 충전식 LED 무선 무드센서등,황색 + 백색,1개","NO","Home","Home Deco","학생스탠드","오아","65400.00","3","0","38421.00","65400.00","0.00","0","0.00","0","0","21800.00","3","3","21800.00","2.88","104","0.00","0.00","0","0","0","1","5.0"
"20260501","5816025855","8809487309628","16806254","보아르 포스W 무선 물걸레 진공 청소기 블랙 VCL-018BK","77306222441","보아르 포스W 무선 물걸레 진공청소기,VCL-018BK,블랙","NO","CE","Living Appliance","진공청소기","보아르","257000.00","1","0","156962.00","257000.00","0.00","0","0.00","0","0","257000.00","1","1","257000.00","0.88","113","0.00","0.00","0","0","0","0","0.0"
"20260501","6055490417","8809487309956","17579394","보아르 딥슬립클링 UV살균 듀얼진동 침구청소기 딥슬립클링 VCL-021WH","78393208801","보아르 딥슬링클링 침구 청소기,VCL-021WH,혼합색상","NO","CE","Living Appliance","침구청소기","보아르","49800.00","1","0","30338.00","48400.00","1000.00","400","0.00","49800","1","49800.00","1","1","49800.00","0.79","126","0.00","0.00","0","0","0","0","0.0"
"20260501","6082441446","8809487309727","18291047","보아르 아가맘마 보틀워머 젖병 살균기 모유 분유 이유식 해동 중탕기","78559521334","보아르 아가 맘마 보틀워머 분유 젖병 중탕 살균기,VST-003WH","NO","CE","Kitchen Appliance","약탕/중탕/홍삼제조기","보아르","420600.00","7","-1","246477.00","395973.00","21027.00","3600","-2890.00","299000","5","59800.00","8","8","59800.00","1.86","431","0.00","0.00","0","0","0","0","0.0"
"20260501","9320197885","8809822420087","18928667","오아 클린이퓨어PRO 바람건조 고온히팅 휴대용 유선 무선 겸용 칫솔살균기 UVC LED 자외선 살균 건조기 OTS-004WH 화이트 OTS-004WH","78888790942","오아 클린이 퓨어 PRO 칫솔 살균 건조기,화이트,OTS-004WH","NO","CE","Health Appliance","휴대/업소용칫솔살균기","오아","71400.00","3","-1","43497.00","71400.00","-1000.00","0","0.00","0","0","23800.00","3","3","31733.33","1.55","194","0.00","0.00","0","0","0","0","0.0"
"20260501","6079250032","8809822420117","18980681","오아 바디스팟W 손목 마사지기 OMS-017BK","78905572236","오아 바디스팟W 무선 EMS 저주파 손목 마사지기,OMS-017BK,단일 색상","NO","CE","Health Appliance","마사지기","오아","119600.00","4","0","72624.00","103600.00","16000.00","0","0.00","29900","1","29900.00","4","4","29900.00","8.89","45","0.00","0.00","0","0","0","0","0.0"
"20260501","9423139068","8809487309345","19104731","보아르 더온리제로 생수병 전기포트 휴대용 분유포트 여행용 커피포트 VPT-001WH","78984594891","보아르 더온리제로 휴대용 생수병 호환 3초 가열 직수 전기 분유포트,VPT-001WH","NO","CE","Kitchen Appliance","전기주전자","보아르","138000.00","2","0","85050.00","138000.00","0.00","0","0.00","0","0","69000.00","2","2","69000.00","1.59","126","0.00","0.00","0","0","0","0","0.0"
"20260501","6138990380","8809822420230","19213859","오아 타워 대용량 자동습도조절 UV살균 초음파 16L 가습기","79034778883","오아 타워 대용량 자동습도조절 UV살균 초음파 16L 가습기,OHM-064WH,혼합색상","NO","CE","Seasonal Appliance","가습기","오아","-128000.00","-1","-1","-77405.00","-128000.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0.0"
"20260501","6359772421","8809822420148","22441147","오아 무드워머 타이머 캔들워머 높이조절 빛조절 무드등 할로겐전구 향초워머 화이트","80675922774","오아 무드 캔들워머,화이트","NO","Home","Home Deco","캔들워머","오아","39800.00","1","0","26940.00","39800.00","0.00","0","0.00","0","0","39800.00","1","1","39800.00","8.33","12","0.00","0.00","0","0","0","0","0.0"
"20260501","6402983601","8809822421343","23200603","오아 스퀘어 미니 탁상용 무선 휴대용 USB BLDC 선풍기 화이트","80949599996","오아 스퀘어 미니 탁상용 무선 휴대용 USB BLDC 선풍기,OFN-041WH,화이트","NO","CE","Seasonal Appliance","탁상용선풍기","오아","455400.00","23","-1","263373.00","453400.00","0.00","2000","0.00","198000","10","19800.00","22","22","21600.00","7.21","305","0.00","0.00","0","0","0","0","0.0"
"20260501","6402983601","8809822421350","23200605","오아 스퀘어 미니 탁상용 무선 캠핑 휴대용 USB 선풍기 베이지 ","80949600012","오아 스퀘어 미니 탁상용 무선 휴대용 USB BLDC 선풍기,OFN-041BE,베이지","NO","CE","Seasonal Appliance","탁상용선풍기","오아","495000.00","25","-2","300425.00","492800.00","0.00","2000","0.00","198000","10","19800.00","26","25","21384.00","3.41","762","0.00","0.00","0","0","0","2","5.0"
"20260501","6509946997","8809822421503","24832169","보아르 워시스핀 무선 욕실 청소기 VCL-030WH 화이트","81618536393","보아르 워시스핀 무선 욕실 미니청소기,화이트,VCL-030WH","NO","CE","Living Appliance","핸디/스틱청소기","보아르","63900.00","3","0","38934.00","63900.00","0.00","0","0.00","0","0","21300.00","3","3","21300.00","11.54","26","0.00","0.00","0","0","0","0","0.0"
"20260501","6543679955","8809822421329","25321998","오아 넥쿨러 프로 BLDC 휴대용 넥밴드 목걸이 넥풍기 목 선풍기 화이트, OFN-043WH","81821841309","오아 넥쿨러 프로 BLDC 휴대용 목 선풍기,OFN-043WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","59600.00","2","0","42392.00","59600.00","0.00","0","0.00","0","0","29800.00","1","1","59600.00","7.14","14","0.00","0.00","0","0","0","0","0.0"
"20260501","6559459406","8809487308515","25433097","오아 클린이펭귄 유아 음파 전동칫솔 핑크 OOT-006PK","81877978580","오아 유아용 클린이펭귄 음파 전동칫솔,OOT-006,핑크,1개","NO","CE","Electric Toothbrush","전동칫솔","오아","21600.00","2","0","14984.00","21600.00","0.00","0","0.00","0","0","10800.00","2","2","10800.00","4.88","41","0.00","0.00","0","0","0","0","0.0"
"20260501","6559459406","8809487308508","25512595","오아 클린이펭귄 유아 음파 전동칫솔 블루 OOT-006BL","81918834843","오아 클린이펭귄 유아 음파 전동칫솔,OOT-006,블루,1개","NO","CE","Electric Toothbrush","전동칫솔","오아","21600.00","2","0","14984.00","21600.00","0.00","0","0.00","0","0","10800.00","2","2","10800.00","5.71","35","0.00","0.00","0","0","0","0","0.0"
"20260501","6626267250","8809822421558","26375455","오아 클린듀얼 BLDC 차량용 멀티 에어건 무선청소기","82309201587","오아 클린듀얼 휴대용 미니 무선 에어건 차량용 청소기,OCL-028BK,단일 색상","NO","Leisure","Car Electronics","차량용청소기","오아","75050.00","1","-1","50000.00","75050.00","0.00","0","0.00","0","0","75050.00","2","2","75050.00","1.10","181","0.00","0.00","0","0","0","0","0.0"
"20260501","47711246","8809487307655","26426530","오아 슬리머 안마기 쿠션형 마사지기-베이지","82330862987","오아 슬리머 목 종아리 쿠션형 마사지기,OA-MA900,베이지","NO","CE","Health Appliance","마사지기","오아","852800.00","26","-4","519480.00","825800.00","26000.00","0","-1640.00","131200","4","32800.00","28","28","35142.86","5.24","534","0.00","0.00","0","0","0","0","0.0"
"20260501","6682869338","8809822421411","27011098","오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH","82637014922","오아 볼륨 컬링 티타늄 프리볼트 이지 봉고데기,화이트,OHA-012WH","NO","CE","Beauty Appliance","고데기/매직기","오아","517400.00","13","0","315172.00","489400.00","28000.00","0","0.00","79600","2","39800.00","13","13","39800.00","4.13","315","0.00","0.00","0","0","0","1","3.0"
"20260501","6685817155","8809822421923","27056005","보아르 워시스핀C 무선 충전식 욕실 청소기 VCL-031WH","82652850372","보아르 워시스핀C 욕실 무선 미니청소기,화이트,VCL-031WH","NO","CE","Living Appliance","핸디/스틱청소기","오아","49800.00","2","-2","30214.00","42402.00","7398.00","0","0.00","24900","1","24900.00","4","4","24900.00","4.17","96","0.00","0.00","0","0","0","0","0.0"
"20260501","6703646038","8809822420209","27303665","오아 무드스탠드 장스탠드 OLA-002BK 블랙","82755913940","오아 무드 장스탠드,블랙","NO","Home","Home Deco","인테리어스탠드","오아","685100.00","13","0","404183.00","618020.00","62000.00","5080","0.00","263500","5","52700.00","13","13","52700.00","1.94","669","0.00","0.00","0","0","0","0","0.0"
"20260501","6723272601","8809822421879","27515992","오아 클린이퓨어ProD  화이트 OTS-005WH","82858166361","오아 클린이퓨어 프로D 칫솔살균기,OTS-005WH,화이트","NO","CE","Health Appliance","가정용칫솔살균기","오아","111200.00","4","0","67736.00","111200.00","0.00","0","0.00","0","0","27800.00","4","4","27800.00","5.00","80","0.00","0.00","0","0","0","0","0.0"
"20260501","6743172373","8809822421763","27777400","삼대오백 프로 헬스부스터 프리워크아웃 카페인 선택형 에너지 드링크 1박스 15개입","82962296451","삼대오백 헬스부스터 프리워크아웃 프로,15회분,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","92250.00","3","0","40596.00","92250.00","0.00","0","0.00","0","0","30750.00","3","3","30750.00","6.67","45","0.00","0.00","0","0","0","0","0.0"
"20260501","6778285606","8809822421947","28262232","삼대오백 쉐이커 보틀 클래식  블랙 800ml","83139731614","삼대오백 프리미엄 쉐이커 보틀,블랙,800ml,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","1357300.00","277","-13","740421.00","1138068.00","212862.00","0","0.00","274400","56","4900.00","261","256","5550.78","11.60","2250","0.00","0.00","0","0","0","23","4.1"
